,open,high,low,close,volume,returns,log_returns,price_change,typical_price,sma_20,sma_50,ema_20,rsi,atr
2025-06-17 06:58:27.018106+00:00,14453.603373851185,14542.080979444347,14412.42267818057,14498.05293717015,7063,0.027014009105807313,0.026655571657482956,381.34877478661656,14484.185531598356,15463.841958292298,,15160.205178618593,29.101161230961466,356.17233869469175
2025-06-17 07:28:27.018106+00:00,14389.923805078372,14404.96294880755,14361.695161125566,14361.695161125566,4668,-0.009405247493267876,-0.009449756129803347,-136.35777604458417,14376.11775701956,15428.107912905127,,15074.699709089839,22.241052872867883,339.3184951674757
2025-06-17 07:58:27.018106+00:00,14410.812458364437,14472.095912152503,14301.493930316941,14411.993282348367,7938,0.0035022412506671152,0.003496122685411013,50.298121222800546,14395.194374939272,15380.853231923704,,15004.566856863466,24.867723544070344,334.2661883879758
2025-06-17 08:28:27.018106+00:00,14007.37289380936,14048.030935984438,13954.804682380349,14005.382276525017,1945,-0.02821337741819252,-0.028619022713429223,-406.61100582334984,14002.7392982966,15293.30334517676,,14899.933269542113,16.531365875994638,347.4745204010968
2025-06-17 08:58:27.018106+00:00,13857.078315226625,13897.858200450162,13791.305273271968,13791.305273271968,482,-0.015285338095474388,-0.01540336312203265,-214.07700325304904,13826.8229156647,15195.12595079555,,14784.92921946721,16.367337626719817,344.93936132668415
2025-06-17 09:28:27.018106+00:00,13889.24255452056,14005.211098039677,13810.763518753769,13850.058268573383,4212,0.0042601475449375314,0.0042510988065892884,58.75299530141456,13888.67762845561,15101.613672287864,,14688.7670649567,18.33674449728079,347.62129909689367
2025-06-17 09:58:27.018106+00:00,13574.52333851904,13601.310727982196,13543.97978830155,13551.687152461658,7169,-0.021542950240776015,-0.02177838707031037,-298.3711161117244,13565.659222915136,14972.968152948457,,14572.690300302698,16.397916653054892,350.3601920758191
2025-06-17 10:28:27.018106+00:00,13678.27369555063,13760.061774702583,13592.295540228663,13594.717751522963,3910,0.003175294601859946,0.0031702640002373573,43.03059906130511,13649.025022151402,14831.258439343694,,14473.534458542508,20.74793087252631,302.275713641858
2025-06-17 10:58:27.018106+00:00,13516.29424294658,13546.341145370894,13480.115510173157,13518.220050021102,1609,-0.005627016529511364,-0.005642907828797053,-76.49770150186123,13514.892235188383,14697.790554501265,,14377.26805072605,23.22201569222642,267.1270758074952
2025-06-17 11:28:27.018106+00:00,13439.015267070961,13519.423011161405,13414.928948832681,13428.973426102293,7673,-0.0066019508181234254,-0.006623840089880392,-89.24662391880884,13454.441795365457,14546.24674087368,,14282.23467533418,24.852416291236977,251.8562899803671
2025-06-17 11:58:27.018106+00:00,13279.585501795731,13320.073822872942,13212.939489002032,13212.939489002032,1678,-0.01608715202908584,-0.016217954987610934,-216.03393710026103,13248.65093362567,14392.767696680228,,14175.605909415186,24.879543954206937,251.13629561005538
2025-06-17 12:28:27.018106+00:00,13782.139227875245,13798.851981836096,13729.910305577763,13798.851981836096,979,0.04434384137774616,0.04338878521533222,585.9124928340643,13775.87142308332,14275.389917328444,,14138.204067705865,35.20260605317981,278.5414493016459
2025-06-17 12:58:27.018106+00:00,13779.797228198084,13809.39097198719,13732.566440003635,13809.39097198719,2262,0.0007637584753403814,0.0007634669602580209,10.538990151093458,13783.782794659339,14157.260457197079,,14105.692710963684,39.04240029854464,262.03866609599544
2025-06-17 13:28:27.018106+00:00,13492.707198528171,13545.65921412336,13367.993509966765,13501.897127770055,9864,-0.02226700980810059,-0.022518662386719308,-307.4938442171351,13471.84995062006,14056.411267178273,,14046.208822976032,39.30610796172731,262.2304166470948
2025-06-17 13:58:27.018106+00:00,13717.881904005477,13762.347076166214,13704.545317136386,13704.545317136386,9940,0.015008867824176653,0.014897349228173115,202.64818936633128,13723.812570146329,13987.039609125384,,14012.659288327162,35.28290489709232,250.44992602819093
2025-06-17 14:28:27.018106+00:00,13388.328998838075,13412.08426517238,13343.56814627431,13412.08426517238,7814,-0.021340441816651068,-0.021571441378851988,-292.4610519640064,13389.245558873023,13917.14609475445,,13953.859867885703,33.35168894906401,266.4941685151546
2025-06-17 14:58:27.018106+00:00,13445.717167160636,13473.921740076745,13439.124225161037,13473.155318895577,1459,0.0045534349856257705,0.004543099463417475,61.07105372319711,13462.067094711121,13861.25752291195,,13906.921580267464,33.60249625248787,258.72527516292627
2025-06-17 15:28:27.018106+00:00,12930.220249487536,12987.597596130929,12846.440711714613,12942.1446370734,4531,-0.03941249612683195,-0.040210198504392065,-531.0106818221775,12925.39431497298,13771.370641762918,,13812.942330518339,32.20312064303343,270.8342756781367
2025-06-17 15:58:27.018106+00:00,12592.526532586731,12620.070058855345,12547.266953019503,12561.374677658643,8248,-0.029420932163284785,-0.029862408453429794,-380.76995941475616,12576.237229844497,13677.258676401887,,13691.290956844416,30.501057546248333,283.74861002105433
2025-06-17 16:28:27.018106+00:00,12643.468154153032,12689.13518261728,12596.370899412837,12653.959733063497,4060,0.007370614903281503,0.007343584659671806,92.58505540485385,12646.488605031205,13604.121454935885,,13590.660539245006,31.238678266657914,277.5953728918348
2025-06-17 16:58:27.018106+00:00,12832.872744822898,12878.897098005724,12820.380116698767,12878.897098005724,3911,0.017776045576823662,0.01761989940420232,224.93736494222685,12859.39143757007,13523.163662977666,,13521.735169021,39.19815774097043,271.79957893972016
2025-06-17 17:28:27.018106+00:00,12878.218908228995,12989.420000842903,12855.168349357558,12855.168349357558,4342,-0.0018424519170853193,-0.0018441513193174451,-23.728748648165492,12899.918899852673,13447.837322389265,,13457.289597800773,38.05226545808299,266.5050810286074
2025-06-17 17:58:27.018106+00:00,12849.751362648556,12930.625359293868,12843.856379588222,12930.625359293868,4317,0.00586977998931304,0.005852619948450463,75.45700993630999,12901.702366058651,13373.76892623654,,13406.443664286859,40.50396522711237,264.51699091116734
2025-06-17 18:28:27.018106+00:00,12773.879067742744,12788.229545318361,12753.736029787762,12753.736029787762,180,-0.013679874297724326,-0.01377430597611456,-176.88932950610615,12765.23386829796,13311.186613899676,,13343.511221517301,39.38819121335741,269.6880814238375
2025-06-17 18:58:27.018106+00:00,12402.920241418906,12460.754489946909,12395.712343661015,12404.126066224066,2832,-0.027412356877007937,-0.02779508608699988,-349.6099635636965,12420.197633277328,13241.82765354728,,13253.044744151997,37.80112105780569,279.83020635430086
2025-06-17 19:28:27.018106+00:00,12226.858692090296,12313.569479041671,12202.191533025789,12202.191533025789,7933,-0.016279625998653513,-0.016413595077473475,-201.93453319827677,12239.317515031084,13159.4343167699,,13151.951204003633,22.76379241861028,252.40320923745887
2025-06-17 19:58:27.018106+00:00,12115.944211674294,12222.613518341213,12020.342259949997,12124.059622650606,2809,-0.006403104734400866,-0.006423692540494803,-78.131910375183,12122.338466980606,13088.05294027935,,13053.161767966341,21.89923597392584,261.36368969514893
2025-06-17 20:28:27.018106+00:00,12376.069551968809,12470.47769527641,12311.3839814398,12311.3839814398,2522,0.015450629955598982,0.015332484367658284,187.32435878919387,12364.415219385337,13023.886251775191,,12981.932408501269,29.321023831578998,254.57944759553317
2025-06-17 20:58:27.018106+00:00,12462.661560726854,12541.337352591689,12408.501663075653,12442.246158316864,3741,0.010629363609675924,0.010573269073667634,130.86217687706448,12464.028391328067,12970.08755718998,,12930.149687370074,27.5133388111892,252.40112064951387
2025-06-17 21:28:27.018106+00:00,12032.078552835887,12065.278555642888,11992.657088620454,11992.657088620454,767,-0.03613407611260677,-0.036803077148907175,-449.58906969641066,12016.8642442946,12898.271740315886,14137.172787374398,12840.26153849853,26.05474890764785,258.7305419948235
2025-06-17 21:58:27.018106+00:00,12111.531014742784,12266.449564694103,12057.68067538947,12116.44847853673,2596,0.010322265449725698,0.010269354662359443,123.79138991627588,12146.859572873434,12843.447189792623,14077.455101853055,12770.905913652909,27.587107984781312,273.8701849354867
2025-06-17 22:28:27.018106+00:00,12019.812495695794,12055.671708667154,11962.399827760537,12055.671708667154,3599,-0.005016054826398664,-0.005028677457641181,-60.77676986957522,12024.581081698283,12756.288176134174,14017.041014649018,12702.412156354647,32.66160979485963,240.10833090657448
2025-06-17 22:58:27.018106+00:00,11859.365460127645,11882.34913051513,11807.418664763727,11882.34913051513,9736,-0.014376849531114733,-0.014481197772481717,-173.32257815202502,11857.372308597996,12659.936084060571,13947.546259219784,12623.920848271984,35.54612990735191,229.63514232439815
2025-06-17 23:28:27.018106+00:00,12006.53896824084,12099.115984434931,11918.130578961891,11921.112706634205,9637,0.0032622822047474465,0.0032569725068438255,38.76357611907588,11979.453090010342,12580.89686300378,13870.840913123191,12556.68442633106,34.03466014599165,235.99273867876713
2025-06-17 23:58:27.018106+00:00,12257.909545888282,12380.862071706802,12220.891846485283,12333.004061164263,8180,0.03455141853501953,0.03396792072372623,411.8913545300584,12311.585993118782,12512.319800205174,13802.403931128552,12535.294519086066,39.00328298951577,252.76502440236501
2025-06-18 00:28:27.018106+00:00,12489.60887042209,12618.345737207914,12475.274005811178,12500.672663318997,6923,0.013595114484937998,0.013503530049618564,167.6686021547339,12531.430802112698,12466.749220112504,13738.01130762039,12531.985018470374,43.25030498756248,263.55716901367254
2025-06-18 00:58:27.018106+00:00,12282.956582216413,12357.168131945375,12182.268018288756,12254.343466530001,1289,-0.01970527534184663,-0.01990201308346702,-246.32919678899634,12264.593205588046,12405.808627494227,13660.606226165995,12505.454617386362,37.91008677837006,280.102573679715
2025-06-18 01:28:27.018106+00:00,12208.45091941413,12270.962004838033,12184.49359823597,12214.205784875341,6704,-0.0032753840925290323,-0.003280759904782089,-40.1376816546599,12223.220462649782,12369.411684884322,13576.312101391137,12477.632808034876,39.85896171132609,273.64393632942625
2025-06-18 01:58:27.018106+00:00,12290.832740813956,12327.245988949238,12229.589333514159,12297.329299731,8750,0.006805478499354312,0.006782425761392391,83.12351485565887,12284.721540731465,12356.20941598794,13498.507132448363,12460.414107354089,47.76916188353809,256.1451161827941
2025-06-18 02:28:27.018106+00:00,12534.246040010972,12583.026886194175,12505.010200712099,12509.170702341764,9504,0.017226618678528594,0.017079922802406534,211.8414026107639,12532.402596416012,12348.969964451853,13419.493552522119,12465.069073463581,56.385943953260416,262.12819141600113
2025-06-18 02:58:27.018106+00:00,12415.939574204738,12450.157016945239,12376.178782026176,12423.311538352082,9203,-0.006863697525017254,-0.006887361038501525,-85.8591639896822,12416.549112441164,12326.190686469172,13342.309375831739,12461.083271126065,56.205248082952,257.17966726774193
2025-06-18 03:28:27.018106+00:00,12371.159503383742,12421.76984784528,12348.614093691634,12348.614093691634,1125,-0.006012683850827427,-0.006030832820285053,-74.69744466044722,12372.999345076183,12300.862973685875,13266.353506328138,12450.350251393074,50.809824217067415,237.77105098450218
2025-06-18 03:58:27.018106+00:00,12101.642868559487,12101.847050951801,12082.034756436567,12086.962535284027,7885,-0.02118873878658778,-0.021416442357805272,-261.6515584076078,12090.281447557465,12258.679832485384,13184.653153541525,12415.67856357159,42.68796224767325,240.3871914204435
2025-06-18 04:28:27.018106+00:00,11816.738994999298,11826.794131325994,11748.929146997998,11792.410250724504,171,-0.024369421490276877,-0.024671269845663295,-294.5522845595224,11789.377843016167,12210.613543532221,13110.123739993092,12356.22141144301,45.59782219476874,232.41892846255905
2025-06-18 04:58:27.018106+00:00,12011.536964252708,12038.756791591362,11959.911211789713,11959.911211789713,5646,0.01420413278573962,0.014104199292328524,167.50096106520868,11986.193071723595,12188.402800810503,13047.482394665005,12318.421059834387,46.62361027858798,230.4585045192168
2025-06-18 05:28:27.018106+00:00,12343.040749534004,12386.018442741115,12158.442183652882,12348.440946017914,2785,0.03248600489986919,0.03196949118478879,388.52973422820105,12297.633857470637,12195.715271460109,12998.25212253354,12321.28396983145,55.53257231178672,249.89126024601748
2025-06-18 05:58:27.018106+00:00,12326.509656288092,12385.387550678824,12314.990769796557,12348.153753756207,9485,-2.3257370137863553e-05,-2.3257640594689837e-05,-0.2871922617068776,12349.510691410529,12206.91997801539,12953.396662493753,12323.846133083198,59.41843823323605,237.18724145879176
2025-06-18 06:28:27.018106+00:00,12577.667965180735,12597.096069917236,12475.130209752933,12597.096069917236,7472,0.020160286397900018,0.01995975847778193,248.94231616102843,12556.440783195801,12221.205582439261,12910.540938691018,12349.898789182876,62.597469942470376,239.4854887617365
2025-06-18 06:58:27.018106+00:00,12670.235459936643,12763.83873006719,12593.83428749644,12701.401397967951,1948,0.008280108960969423,0.008246016920026342,104.30532805071562,12686.358138510526,12234.163344421815,12875.696686952791,12383.40880510494,57.75434127701691,218.78942286874735
2025-06-18 07:28:27.018106+00:00,12509.06001691854,12580.467305165334,12460.436840751916,12521.231590377469,2122,-0.014185033756929144,-0.014286603001116742,-180.16980759048238,12520.711912098239,12260.592069509667,12843.787235512671,12396.546695074136,50.43047635052646,215.61962866677484
2025-06-18 07:58:27.018106+00:00,12601.061988789865,12613.263563045362,12571.659238929244,12580.923267711745,6438,0.004767236905045991,0.004755909616837072,59.69167733427639,12588.615356562119,12283.815808968417,12805.444642123502,12414.120783456236,57.41791838371921,199.4501520694643
2025-06-18 08:28:27.018106+00:00,12996.002712950687,13042.581837066975,12897.167707677796,13028.739534531029,3841,0.035594865121590935,0.034976010522187004,447.81626681928356,12989.496359758601,12332.46920026161,12778.78552959161,12472.699374541016,65.6102632518341,226.24944940897618
2025-06-18 08:58:27.018106+00:00,12987.992876561644,13109.205697993575,12926.370271497022,12935.098592149821,1398,-0.0071872602973621635,-0.007213213080357642,-93.64094238120742,12990.224853880141,12385.106673343345,12749.247635787639,12516.766983826656,62.17355757793476,231.23482243916584
2025-06-18 09:28:27.018106+00:00,13402.190703007385,13407.731214602984,13285.09822897798,13365.977794119864,4202,0.03331085564601266,0.032768069985766715,430.87920197004314,13352.935745900277,12457.349927717627,12736.459546139537,12597.693365768788,65.09247637429141,244.5873250098792
2025-06-18 09:58:27.018106+00:00,12719.335001790148,12727.07773851395,12660.050717831795,12682.543050638602,1004,-0.051132416498696265,-0.05248602277238744,-683.4347434812626,12689.890502328117,12474.826877191346,12714.284301686868,12605.778732123212,53.77217707726295,285.51126472219937
2025-06-18 10:28:27.018106+00:00,12931.437043965567,13029.292444335273,12916.142044945122,12973.337074763707,3126,0.022928684173515457,0.022669772099107977,290.79402412510535,12972.923854681367,12498.46009776358,12696.749877810676,12640.801705040974,58.55270328451017,304.94354679621534
2025-06-18 10:58:27.018106+00:00,12955.264987519562,12996.126650172715,12881.703687859957,12991.907212603184,6809,0.0014314079509736288,0.0014303844631818681,18.570137839476956,12956.579183545286,12535.338285067239,12685.554279013506,12674.255376502311,63.272429629914015,294.0752343003361
2025-06-18 11:28:27.018106+00:00,12879.309657953592,12945.263754244252,12808.06817435892,12898.138123091128,4811,-0.007217499938815153,-0.00724367209924502,-93.76908951205587,12883.823350564766,12569.53490197803,12671.62268644487,12695.586226128778,67.2321329477039,283.06135215449586
2025-06-18 11:58:27.018106+00:00,12904.258030481386,13023.886474923254,12851.05931303069,12945.7554091952,8121,0.0036917953312054497,0.0036849973807789216,47.617286104072264,12940.233732383049,12601.95620745124,12660.173393628353,12719.420640997541,65.96018903167342,277.8099679420463
2025-06-18 12:28:27.018106+00:00,12402.597897045074,12478.317846766793,12364.857428936995,12369.881724680921,6069,-0.04448359066827756,-0.04550334189435692,-575.8736845142794,12404.35233346157,12594.991758568196,12638.991559599925,12686.120123654233,50.3272610202161,288.8664500353894
2025-06-18 12:58:27.018106+00:00,12349.462263842444,12385.405231956718,12316.799312621692,12362.377150676692,2720,-0.0006066811446754361,-0.0006068652501470664,-7.504574004229653,12354.860565085035,12591.945039184428,12621.980312833419,12655.27816089163,50.21662134606358,288.73853135344365
2025-06-18 13:28:27.018106+00:00,12439.224823760982,12453.31125688398,12373.511033473194,12434.553605190451,2746,0.005838396097615384,0.00582141871153821,72.17645451375938,12420.458631849207,12596.24201475937,12594.694345300504,12634.251038848299,47.3836165859081,277.45223064246227
2025-06-18 13:58:27.018106+00:00,12813.67106685563,12875.140760795677,12735.310146309628,12846.226072990396,4965,0.033107136843907536,0.03257089903244991,411.67246779994457,12818.892326698566,12634.205191644687,12575.431047320571,12654.444121016644,52.12128303811073,296.779567287782
2025-06-18 14:28:27.018106+00:00,12682.806390549795,12706.409522940594,12666.391389333632,12678.422290650917,7445,-0.013062496439502302,-0.01314856114765286,-167.80378233947886,12683.741067641715,12678.505793641008,12558.96155057819,12656.72826626132,52.31078224460998,292.41314774783405
2025-06-18 14:58:27.018106+00:00,12480.62418654991,12548.565498330676,12458.62677638014,12466.211203979317,2389,-0.01673797273877553,-0.016879635595297784,-212.21108667159933,12491.13449289671,12703.820793250487,12534.194868315046,12638.580117667374,48.386048256750136,301.5391150051828
2025-06-18 15:28:27.018106+00:00,12357.241354891088,12473.682794073871,12322.00150743176,12377.29376623541,7470,-0.0071326753805938115,-0.007158234518843264,-88.9174377439067,12390.992689247012,12705.263434261362,12513.499058336305,12613.691153813557,39.80479948236967,279.39788052567434
2025-06-18 15:58:27.018106+00:00,12586.820546047207,12683.943192793262,12472.24251089948,12619.905098273455,3972,0.019601322924068798,0.01941169101218362,242.61133203804457,12592.030267322065,12718.851001487226,12496.434053923862,12614.28305593698,45.286946494854426,288.24173767290995
2025-06-18 16:28:27.018106+00:00,12671.118886180488,12702.09023188496,12645.712841917753,12645.712841917753,9777,0.002045002988796618,0.002042914816578848,25.80774364429817,12664.505305240156,12721.281840087251,12490.50541802075,12617.276816844254,37.7454434865291,260.3526313270773
2025-06-18 16:58:27.018106+00:00,12538.82833010595,12609.021784062974,12418.94114580505,12536.530878031248,7790,-0.008633911369914316,-0.00867139951822341,-109.1819638865054,12521.497935966423,12713.038314090414,12490.008542028203,12609.585686211238,46.91242357067148,226.1272470288368
2025-06-18 17:28:27.018106+00:00,12669.473579631709,12678.398352546585,12629.243922701115,12629.243922701115,1540,0.0073954306475911835,0.00736821853154565,92.71304466986658,12645.628732649604,12718.438930706598,12489.514225820954,12611.458128558832,42.05852165734951,211.49282423017004
2025-06-18 17:58:27.018106+00:00,12695.365376641417,12807.6202961027,12600.223984590764,12600.223984590764,865,-0.002297836536214737,-0.0023004806138035997,-29.019938110350267,12669.356088428074,12719.40396655055,12483.940763552655,12610.38809150316,41.00356361846237,218.133777744397
2025-06-18 18:28:27.018106+00:00,12945.003656899247,12965.920693108817,12816.377181512693,12952.788508884381,4192,0.02798081404939934,0.027596503482739714,352.56452429361707,12911.69546116863,12715.606415268217,12485.893166743193,12643.000925040336,51.12187337402918,231.12361133538187
2025-06-18 18:58:27.018106+00:00,12765.788685987058,12789.108157310195,12707.617366349215,12789.108157310195,9441,-0.012636688344128899,-0.012717210363928429,-163.68035157418672,12761.944560323202,12708.306893526234,12483.06282270352,12656.917161986723,46.930577743461626,236.2910385241391
2025-06-18 19:28:27.018106+00:00,12683.673190967593,12713.228464391384,12676.966458331626,12693.645100249558,2766,-0.007464402981537943,-0.007492401050397874,-95.46305706063686,12694.613340990856,12674.69025883272,12481.861004112756,12660.415347991699,57.8153583918191,202.80844700416506
2025-06-18 19:58:27.018106+00:00,12585.853282350321,12686.20677651799,12506.32914816588,12512.242589116691,8755,-0.014290813214031028,-0.014393910291307295,-181.4025111328665,12568.259504600188,12666.175235756624,12484.02333457061,12646.302608648242,53.33742480192004,211.28773505764016
2025-06-18 20:28:27.018106+00:00,12224.023182099922,12255.414480145108,12172.296251460308,12211.156807399879,6068,-0.024063294774887223,-0.024357545875752694,-301.08578171681256,12212.955846335099,12628.066222388432,12484.202640058089,12604.857366752787,45.48535557391697,229.07432301828976
2025-06-18 20:58:27.018106+00:00,12297.863331533405,12330.618742147182,12216.02051880864,12216.02051880864,7741,0.0003983006266707889,0.00039822132603248295,4.863711408761446,12254.219926588155,12589.271887698706,12486.041857981249,12567.823034702174,34.757956098714146,206.13680724272385
2025-06-18 21:28:27.018106+00:00,12363.47597012179,12435.797163548516,12351.124212642486,12414.278770313986,2281,0.01622936464457414,0.01609907628093304,198.25825150534547,12400.400048834994,12565.078920059848,12488.099753758735,12553.198967104649,43.704215224394915,208.98980446294613
2025-06-18 21:58:27.018106+00:00,12365.976972614544,12543.568614558302,12325.686594754121,12325.686594754121,9934,-0.007136312724965843,-0.00716189800030198,-88.5921755598647,12398.31393468885,12534.075479337796,12485.76856248748,12531.530043833676,46.44090450204567,208.85312628676078
2025-06-18 22:28:27.018106+00:00,12309.325751974156,12355.685267911293,12231.016683451762,12355.685267911293,3988,0.0024338338417544403,0.002430876865057936,29.998673157171652,12314.129073091448,12533.365656499314,12493.029126073297,12514.782168284271,49.435881043556826,206.9236475594336
2025-06-18 22:58:27.018106+00:00,11966.9627812714,12073.005125753378,11923.134252613696,12000.920341737108,940,-0.028712687194739184,-0.02913296073549169,-354.76492617418444,11999.019906701395,12515.292816052333,12490.718563337303,12465.84095310077,34.73449299259407,215.9166181837011
2025-06-18 23:28:27.018106+00:00,11867.894880713355,11966.473129352707,11835.830545809908,11835.830545809908,5999,-0.013756427942700933,-0.01385192440243153,-165.0897959272006,11879.378073657506,12485.356663083307,12486.32174008016,12405.837750497825,31.310512403181704,221.83837977767936
2025-06-18 23:58:27.018106+00:00,11788.005773902007,11814.947040461348,11690.466660634922,11747.945947263606,4218,-0.0074253005064705,-0.007453005279652837,-87.88459854630128,11751.119882786625,12430.442656796968,12483.63367641513,12343.179298925414,31.621334264520044,216.02353613927102
2025-06-19 00:28:27.018106+00:00,11601.530270736572,11636.463177975022,11545.840239956606,11613.724762750684,665,-0.011425076784949417,-0.011490844387857049,-134.22118451292226,11598.676060227437,12377.207780401955,12477.485917537459,12273.705342344094,26.78165337293227,220.3262670529613
2025-06-19 00:58:27.018106+00:00,11565.323817432602,11592.43144777652,11536.029174742009,11536.029174742009,6105,-0.006689980139521823,-0.0067124583653358685,-77.69558800867526,11554.82993242018,12330.69867894009,12461.546419809012,12203.44855149589,26.198528164255492,211.0619296598713
2025-06-19 01:28:27.018106+00:00,11660.328015377741,11718.535523911305,11654.88425281954,11663.913029010053,9256,0.011085604269105431,0.011024609321351702,127.88385426804416,11679.110935246965,12295.029642078824,12444.811227122835,12152.0629469734,17.95252275409449,197.97690399210296
2025-06-19 01:58:27.018106+00:00,12109.811965432014,12128.085181229535,12041.379192489854,12092.271111422831,9287,0.03672507513965351,0.03606677851429352,428.35808241277846,12087.245161714074,12268.64794273629,12441.569780020689,12146.36835920202,34.68868377837589,213.6198332552684
2025-06-19 02:28:27.018106+00:00,12153.383233857543,12199.93556991309,12006.833079485243,12088.44193142391,7326,-0.0003166634260544088,-0.00031671357450417507,-3.8291799989219726,12098.403526940747,12240.784397211599,12439.054502951662,12140.851445024022,36.144161306609604,219.4027469302169
2025-06-19 02:58:27.018106+00:00,12217.368590972981,12292.318068136507,12124.736865462015,12135.617241212918,9479,0.0039025136619448286,0.003894918608956608,47.17530978900868,12184.224058270478,12220.738715370684,12435.8202617813,12140.352940304774,40.812676406388164,220.58561726085398
2025-06-19 03:28:27.018106+00:00,12200.411442744791,12208.708366042461,12163.680986514779,12208.708366042461,5990,0.006022860096586147,0.006004795173428652,73.09112482954333,12193.699239533235,12199.71193753775,12429.811015055313,12146.863088588145,49.93279813690015,201.5245306303654
2025-06-19 03:58:27.018106+00:00,11742.259431056766,11754.217381126138,11722.477560827963,11722.477560827963,4411,-0.03982655581870642,-0.04064133981711789,-486.2308052144981,11733.057500927354,12155.82461634961,12415.79433550483,12106.444814095988,39.28512382938984,227.72230709230786
